SK_ID_CURR,TARGET
161054,0.194
161055,0.24
161059,0.11
161061,0.202
161065,0.214
161069,0.2
161072,0.226
161073,0.188
161080,0.174
161083,0.242
161104,0.178
161111,0.244
161139,0.216
161149,0.206
161158,0.302
161171,0.23
161175,0.27
161201,0.17
161202,0.316
161205,0.206
161228,0.204
161233,0.176
161234,0.228
161237,0.172
161238,0.164
161250,0.304
161251,0.202
161253,0.182
161254,0.168
161283,0.234
161291,0.182
161297,0.186
161300,0.198
161314,0.218
161315,0.24
161336,0.182
161341,0.296
161343,0.244
161351,0.326
161352,0.248
161353,0.232
161361,0.256
161366,0.23
161368,0.254
161378,0.168
161379,0.218
161380,0.204
161398,0.25
161408,0.17
161432,0.182
161439,0.246
161461,0.186
161467,0.296
161468,0.176
161471,0.198
161477,0.172
161503,0.232
161514,0.106
161524,0.286
161527,0.21
161528,0.192
161531,0.3
161536,0.152
161537,0.152
161548,0.202
161558,0.126
161572,0.118
161586,0.23
161605,0.194
161606,0.196
161607,0.248
161618,0.166
161640,0.232
161658,0.16
161660,0.11
161661,0.252
161662,0.286
161677,0.302
161681,0.212
161682,0.176
161683,0.166
161685,0.154
161686,0.124
161687,0.24
161691,0.18
161701,0.19
161707,0.2
161709,0.276
161710,0.192
161711,0.192
161714,0.16
161742,0.178
161751,0.176
161764,0.208
161771,0.222
161781,0.25
161782,0.182
161800,0.16
161810,0.292
161812,0.266
161813,0.176
161816,0.126
161838,0.238
161841,0.2
161845,0.204
161871,0.264
161877,0.282
161882,0.24
161885,0.2
161886,0.16
161895,0.184
161897,0.222
161914,0.238
161921,0.224
161922,0.184
161927,0.312
161946,0.172
161952,0.238
161954,0.216
161955,0.174
161961,0.25
161977,0.31
161980,0.244
161989,0.272
161993,0.332
162002,0.208
162011,0.202
162012,0.162
162015,0.214
162016,0.228
162019,0.168
162021,0.23
162022,0.254
162023,0.192
162025,0.208
162028,0.118
162029,0.278
162030,0.124
162031,0.382
162033,0.244
162037,0.144
162044,0.246
162071,0.27
162093,0.182
162094,0.24
162100,0.146
162102,0.266
162105,0.228
162109,0.256
162116,0.232
162117,0.194
162118,0.368
162120,0.206
162125,0.176
162128,0.308
162131,0.238
162133,0.26
162135,0.198
162156,0.126
162157,0.224
162165,0.242
162166,0.198
162170,0.192
162201,0.212
162202,0.192
162206,0.188
162211,0.192
162227,0.222
162232,0.24
162235,0.242
162237,0.248
162248,0.172
162261,0.214
162262,0.206
162280,0.232
162282,0.198
162284,0.248
162287,0.29
162305,0.182
162308,0.156
162309,0.26
162312,0.314
162313,0.23
162316,0.174
162324,0.31
162325,0.168
162333,0.174
162334,0.16
162337,0.208
162340,0.22
162344,0.294
162347,0.216
162350,0.238
162351,0.208
162365,0.23
162368,0.182
162379,0.232
162383,0.192
162392,0.224
162393,0.226
162397,0.254
162398,0.294
162406,0.252
162410,0.202
162418,0.156
162420,0.204
162424,0.236
162425,0.182
162438,0.166
162442,0.156
162462,0.13
162476,0.142
162477,0.236
162480,0.172
162491,0.232
162493,0.23
162503,0.19
162504,0.216
162513,0.184
162516,0.284
162517,0.15
162522,0.236
162523,0.238
162542,0.256
162584,0.274
162586,0.212
162589,0.168
162594,0.128
162616,0.244
162630,0.138
162637,0.198
162652,0.202
162659,0.294
162668,0.162
162674,0.186
162680,0.154
162685,0.284
162689,0.252
162711,0.148
162714,0.212
162732,0.16
162741,0.16
162758,0.21
162759,0.196
162775,0.242
162776,0.21
162777,0.118
162782,0.206
162786,0.17
162794,0.188
162799,0.184
162801,0.312
162802,0.22
162807,0.174
162820,0.214
162827,0.182
162833,0.158
162837,0.166
162844,0.172
162860,0.192
162862,0.2
162864,0.242
162868,0.238
162880,0.13
162895,0.336
162898,0.246
162918,0.236
162924,0.248
162931,0.22
162936,0.206
162978,0.304
162979,0.142
162988,0.18
162989,0.194
163013,0.342
163014,0.224
163021,0.192
163024,0.178
163027,0.206
163030,0.124
163031,0.204
163032,0.172
163039,0.206
163042,0.182
163048,0.186
163049,0.142
163068,0.202
163071,0.19
163074,0.238
163079,0.156
163080,0.124
163085,0.16
163093,0.222
163094,0.322
163109,0.264
163116,0.192
163117,0.22
163118,0.176
163119,0.314
163121,0.192
163131,0.188
163132,0.184
163133,0.286
163182,0.238
163187,0.212
163188,0.312
163195,0.184
163197,0.21
163200,0.164
163206,0.262
163207,0.164
163214,0.224
163222,0.17
163224,0.204
163226,0.214
163235,0.326
163240,0.23
163258,0.234
163263,0.236
163264,0.24
163265,0.204
163266,0.24
163268,0.296
163272,0.13
163273,0.294
163278,0.286
163288,0.104
163299,0.314
163302,0.226
163307,0.138
163321,0.228
163349,0.206
163352,0.194
163353,0.224
163357,0.202
163362,0.172
163375,0.2
163385,0.244
163386,0.238
163390,0.166
163408,0.316
163423,0.198
163426,0.182
163437,0.27
163452,0.2
163472,0.26
163473,0.226
163479,0.194
163480,0.144
163487,0.218
163492,0.266
163493,0.206
163523,0.206
163524,0.186
163527,0.232
163528,0.226
163531,0.172
163538,0.22
163556,0.188
163563,0.268
163566,0.29
163570,0.198
163571,0.188
163574,0.202
163578,0.216
163580,0.2
163597,0.302
163601,0.23
163604,0.252
163609,0.21
163618,0.234
163634,0.302
163647,0.252
163660,0.194
163661,0.198
163666,0.19
163667,0.286
163669,0.246
163676,0.158
163681,0.1
163682,0.25
163684,0.224
163714,0.28
163724,0.186
163728,0.184
163729,0.208
163738,0.162
163742,0.228
163743,0.28
163748,0.188
163759,0.19
163782,0.162
163793,0.23
163800,0.166
163801,0.234
163802,0.26
163814,0.188
163820,0.122
163821,0.188
163848,0.176
163852,0.238
163854,0.154
163855,0.33
163882,0.238
163895,0.184
163900,0.3
163907,0.29
163915,0.172
163926,0.242
163929,0.2
163934,0.182
163940,0.19
163943,0.194
163944,0.132
163949,0.178
163951,0.19
163952,0.142
163965,0.268
163970,0.154
163980,0.2
163981,0.248
163988,0.282
163989,0.218
163991,0.188
164015,0.152
164028,0.166
164030,0.242
164031,0.23
164037,0.206
164049,0.188
164052,0.164
164059,0.13
164083,0.204
164095,0.218
164106,0.332
164116,0.21
164117,0.332
164119,0.172
164133,0.256
164134,0.186
164142,0.192
164143,0.134
164147,0.152
164148,0.274
164150,0.324
164152,0.222
164156,0.232
164157,0.232
164158,0.154
164166,0.28
164191,0.136
164194,0.266
164198,0.192
164201,0.14
164202,0.214
164207,0.328
164228,0.22
164240,0.2
164241,0.154
164244,0.172
164256,0.226
164262,0.184
164269,0.218
164276,0.172
164281,0.338
164290,0.228
164300,0.28
164305,0.252
164307,0.124
164308,0.236
164309,0.128
164314,0.174
164319,0.222
164331,0.218
164332,0.182
164343,0.216
164349,0.254
164363,0.216
164373,0.228
164410,0.318
164417,0.176
164436,0.156
164438,0.166
164441,0.216
164445,0.138
164451,0.182
164452,0.146
164502,0.26
164513,0.23
164526,0.316
164527,0.132
164528,0.256
164530,0.184
164537,0.198
164542,0.196
164546,0.156
164555,0.388
164556,0.178
164568,0.28
164571,0.298
164572,0.362
164574,0.204
164580,0.142
164597,0.188
164601,0.162
164619,0.176
164633,0.146
164642,0.152
164652,0.168
164676,0.218
164682,0.152
164685,0.24
164691,0.158
164696,0.19
164708,0.292
164711,0.224
164712,0.198
164717,0.186
164721,0.202
164740,0.192
164746,0.126
164755,0.218
164761,0.156
164764,0.204
164766,0.512
164776,0.352
164777,0.18
164783,0.204
164786,0.172
164799,0.2
164808,0.236
164812,0.23
164815,0.28
164816,0.188
164817,0.216
164818,0.262
164819,0.334
164821,0.246
164822,0.226
164825,0.2
164834,0.23
164841,0.11
164842,0.192
164853,0.14
164855,0.256
164856,0.126
164878,0.218
164883,0.228
164887,0.194
164888,0.186
164889,0.252
164891,0.356
164892,0.17
164922,0.172
164924,0.172
164933,0.268
164938,0.144
164939,0.276
164949,0.248
164950,0.218
164957,0.258
164961,0.216
164963,0.174
164972,0.108
164980,0.164
164981,0.192
165020,0.256
165027,0.244
165046,0.204
165048,0.204
165049,0.25
165058,0.154
165065,0.194
165081,0.192
165082,0.262
165090,0.218
165107,0.154
165131,0.206
165133,0.244
165137,0.186
165140,0.256
165142,0.196
165143,0.232
165152,0.196
165154,0.204
165158,0.174
165166,0.212
165168,0.234
165171,0.178
165175,0.212
165182,0.23
165188,0.284
165190,0.116
165199,0.154
165202,0.266
165203,0.274
165204,0.268
165208,0.208
165221,0.156
165243,0.128
165283,0.174
165300,0.168
165302,0.194
165304,0.122
165313,0.182
165336,0.29
165339,0.244
165363,0.312
165376,0.232
165380,0.258
165385,0.178
165386,0.152
165410,0.18
165422,0.144
165426,0.168
165428,0.202
165445,0.254
165452,0.194
165454,0.158
165455,0.15
165462,0.144
165465,0.208
165466,0.196
165467,0.254
165476,0.21
165477,0.176
165478,0.396
165497,0.168
165500,0.272
165511,0.198
165513,0.268
165515,0.372
165521,0.178
165522,0.196
165523,0.206
165530,0.146
165537,0.21
165538,0.2
165539,0.22
165545,0.18
165550,0.156
165551,0.236
165552,0.214
165557,0.152
165558,0.222
165560,0.122
165574,0.266
165576,0.26
165587,0.226
165601,0.17
165605,0.184
165606,0.15
165607,0.168
165624,0.318
165632,0.202
165633,0.236
165634,0.23
165646,0.196
165649,0.206
165651,0.254
165661,0.168
165666,0.282
165669,0.192
165674,0.142
165685,0.268
165687,0.176
165692,0.212
165721,0.228
165726,0.29
165748,0.19
165749,0.232
165752,0.212
165755,0.184
165758,0.21
165761,0.226
165762,0.168
165780,0.244
165781,0.16
165789,0.246
165802,0.12
165806,0.204
165817,0.212
165822,0.248
165837,0.132
165840,0.316
165846,0.202
165853,0.138
165864,0.232
165865,0.236
165868,0.2
165869,0.166
165871,0.246
165880,0.21
165887,0.248
165904,0.198
165907,0.134
165910,0.292
165915,0.244
165917,0.204
165918,0.3
165919,0.206
165923,0.186
165931,0.108
165932,0.2
165934,0.326
165939,0.192
165944,0.306
165951,0.336
165955,0.198
165959,0.352
165966,0.276
165970,0.178
165975,0.198
165977,0.194
165990,0.344
165997,0.178
166003,0.24
166008,0.138
166020,0.266
166025,0.22
166033,0.176
166038,0.116
166042,0.17
166049,0.138
166071,0.166
166091,0.256
166093,0.312
166095,0.176
166104,0.148
166107,0.144
166108,0.13
166110,0.196
166112,0.26
166135,0.23
166136,0.182
166138,0.264
166153,0.27
166155,0.298
166158,0.194
166164,0.26
166186,0.284
166191,0.258
166196,0.164
166197,0.224
166202,0.236
166215,0.192
166230,0.176
166243,0.226
166244,0.18
166255,0.178
166258,0.204
166263,0.196
166271,0.164
166283,0.18
166286,0.208
166291,0.21
166294,0.206
166303,0.262
166306,0.214
166309,0.188
166316,0.278
166317,0.182
166321,0.228
166331,0.2
166349,0.138
166374,0.2
166387,0.176
166393,0.198
166400,0.218
166420,0.136
166446,0.118
166449,0.168
166452,0.21
166495,0.204
166501,0.13
166514,0.252
166515,0.164
166521,0.156
166525,0.158
166529,0.152
166536,0.264
166542,0.192
166543,0.31
166545,0.178
166550,0.21
166560,0.146
166567,0.16
166570,0.176
166573,0.17
166582,0.298
166583,0.256
166590,0.168
166594,0.29
166618,0.396
166623,0.24
166626,0.264
166641,0.188
166654,0.14
166682,0.312
166685,0.21
166688,0.194
166692,0.168
166701,0.194
166702,0.172
166705,0.188
166713,0.114
166733,0.15
166734,0.192
166738,0.168
166739,0.158
166740,0.166
166755,0.302
166761,0.28
166764,0.254
166773,0.22
166774,0.158
166814,0.228
166819,0.248
166834,0.292
166841,0.278
166848,0.31
166857,0.178
166858,0.196
166873,0.162
166889,0.13
166890,0.13
166891,0.2
166902,0.206
166908,0.264
166916,0.208
166920,0.204
166922,0.154
166926,0.206
166928,0.252
166930,0.242
166931,0.182
166932,0.094
166937,0.154
166941,0.16
166944,0.138
166960,0.172
166972,0.214
166973,0.252
166978,0.16
166984,0.236
166994,0.148
166995,0.158
166996,0.158
167001,0.168
167006,0.19
167007,0.214
167037,0.32
167041,0.166
167051,0.244
167052,0.264
167054,0.194
167057,0.208
167058,0.176
167059,0.162
167060,0.186
167066,0.208
167077,0.2
167078,0.206
167080,0.196
167089,0.226
167090,0.24
167091,0.236
167096,0.18
167105,0.24
167121,0.188
167128,0.182
167131,0.306
167139,0.266
167140,0.22
167149,0.256
167152,0.25
167153,0.238
167163,0.258
167167,0.224
167171,0.198
167178,0.226
167179,0.23
167182,0.216
167187,0.162
167192,0.218
167208,0.196
167212,0.242
167217,0.24
167230,0.236
167236,0.13
167238,0.22
167239,0.268
167257,0.304
167260,0.242
167264,0.162
167271,0.174
167273,0.222
167276,0.21
167283,0.208
167295,0.13
167296,0.266
167299,0.336
167310,0.134
167313,0.214
167323,0.224
167328,0.244
167329,0.228
167333,0.148
167349,0.2
167351,0.22
167359,0.16
167363,0.184
167371,0.146
167384,0.226
167387,0.204
167389,0.228
167393,0.202
167401,0.22
167427,0.254
167428,0.194
167433,0.206
167434,0.218
167437,0.21
167438,0.194
167454,0.196
167475,0.142
167480,0.19
167491,0.236
167494,0.252
167495,0.176
167503,0.156
167521,0.264
167529,0.14
167530,0.188
167550,0.25
167554,0.186
167557,0.3
167562,0.2
167566,0.162
167572,0.26
167573,0.218
167578,0.302
167592,0.272
167597,0.234
167621,0.236
167622,0.218
167631,0.332
167637,0.326
167638,0.226
167645,0.208
167648,0.304
167697,0.254
167698,0.16
167701,0.168
167708,0.114
167714,0.23
167717,0.214
167727,0.126
167737,0.14
167746,0.228
167751,0.258
167753,0.188
167755,0.182
167771,0.164
167805,0.226
167811,0.164
167815,0.198
167829,0.1
167830,0.23
167834,0.192
167841,0.238
167846,0.176
167851,0.434
167871,0.172
167890,0.196
167898,0.152
167901,0.15
167902,0.192
167907,0.284
167911,0.17
167912,0.162
167916,0.242
167917,0.192
167928,0.25
167940,0.22
167947,0.22
167948,0.18
167953,0.136
167957,0.194
167958,0.202
167968,0.146
167970,0.24
167977,0.208
167980,0.188
167993,0.18
167994,0.24
167998,0.118
168000,0.194
168006,0.262
168011,0.212
168012,0.176
168013,0.158
168022,0.156
168026,0.254
168032,0.126
168046,0.242
168054,0.246
168071,0.242
168078,0.298
168092,0.23
168093,0.22
168097,0.156
168105,0.28
168107,0.3
168108,0.218
168115,0.28
168127,0.22
168133,0.318
168135,0.178
168162,0.15
168163,0.196
168165,0.286
168169,0.204
168171,0.222
168174,0.262
168175,0.352
168186,0.176
168202,0.152
168204,0.172
168208,0.134
168229,0.19
168239,0.116
168245,0.248
168276,0.12
168309,0.228
168313,0.266
168322,0.126
168323,0.148
168326,0.322
168331,0.224
168349,0.262
168384,0.146
168398,0.196
168403,0.154
168405,0.266
168416,0.158
168418,0.2
168420,0.27
168422,0.178
168436,0.248
168438,0.218
168443,0.178
168444,0.154
168446,0.116
168454,0.236
168459,0.21
168462,0.216
168472,0.18
168485,0.16
168496,0.29
168503,0.146
168515,0.226
168516,0.212
168520,0.274
168521,0.228
168531,0.084
168542,0.196
168548,0.23
168551,0.212
168575,0.184
168580,0.14
168588,0.262
168593,0.112
168614,0.206
168615,0.182
168622,0.178
168623,0.196
168634,0.19
168645,0.27
168651,0.244
168683,0.156
168691,0.282
168708,0.254
168716,0.252
168718,0.138
168720,0.252
168722,0.346
168731,0.204
168736,0.192
168738,0.238
168747,0.126
168751,0.272
168752,0.168
168753,0.158
168774,0.292
168782,0.146
168788,0.164
168790,0.176
168791,0.244
168793,0.22
168796,0.206
168802,0.23
168803,0.158
168810,0.35
168817,0.16
168820,0.292
168823,0.184
168827,0.226
168828,0.314
168831,0.164
168842,0.242
168845,0.2
168855,0.184
168856,0.236
168861,0.258
168876,0.142
168897,0.242
168899,0.182
168913,0.222
168915,0.2
168916,0.184
168929,0.256
168930,0.192
168933,0.25
168954,0.192
168957,0.252
168959,0.138
168960,0.244
168961,0.272
168968,0.186
168969,0.214
168994,0.206
168995,0.11
169003,0.178
169004,0.366
169008,0.23
169009,0.23
169014,0.232
169030,0.23
169048,0.2
169061,0.254
169070,0.22
169092,0.152
169117,0.202
169118,0.216
169121,0.18
169123,0.216
169124,0.254
169137,0.218
169138,0.18
169143,0.14
169165,0.21
169166,0.266
169167,0.202
169168,0.19
169175,0.146
169184,0.178
169195,0.162
169196,0.19
169197,0.28
169202,0.342
169204,0.212
169212,0.174
169214,0.236
169218,0.332
169239,0.148
169248,0.152
169252,0.224
169254,0.248
169257,0.154
169264,0.308
169267,0.216
169269,0.36
169278,0.176
169297,0.194
169299,0.22
169301,0.244
169306,0.146
169323,0.236
169328,0.214
169330,0.184
169331,0.198
169346,0.226
169348,0.252
169350,0.146
169353,0.144
169355,0.332
169364,0.314
169365,0.228
169367,0.16
169370,0.188
169378,0.236
169385,0.144
169387,0.196
169389,0.196
169395,0.278
169412,0.23
169426,0.228
169427,0.226
169432,0.268
169436,0.262
169453,0.2
169455,0.342
169457,0.15
169458,0.188
169461,0.172
169467,0.144
169470,0.176
169477,0.14
169481,0.208
169483,0.222
169490,0.26
169491,0.166
169495,0.22
169504,0.282
169514,0.212
169517,0.218
169523,0.202
169528,0.294
169534,0.214
169535,0.19
169537,0.15
169541,0.346
169546,0.18
169549,0.09
169554,0.276
169561,0.146
169571,0.172
169580,0.242
169597,0.134
169598,0.142
169625,0.378
169626,0.22
169627,0.204
169628,0.25
169629,0.202
169658,0.218
169659,0.208
169668,0.18
169669,0.22
169673,0.194
169674,0.15
169676,0.302
169677,0.182
169678,0.222
169680,0.208
169695,0.264
169698,0.324
169710,0.27
169719,0.146
169720,0.206
169722,0.228
169735,0.196
169745,0.216
169749,0.244
169754,0.226
169760,0.146
169772,0.208
169773,0.19
169780,0.228
169788,0.142
169793,0.216
169809,0.254
169810,0.182
169824,0.178
169831,0.276
169833,0.248
169836,0.18
169859,0.198
169864,0.384
169872,0.176
169895,0.29
169911,0.176
169914,0.224
169960,0.166
169961,0.248
169964,0.17
169974,0.15
169988,0.156
169989,0.144
169995,0.2
170007,0.176
170026,0.252
170030,0.37
170033,0.264
170041,0.228
170043,0.168
170048,0.122
170050,0.192
170051,0.202
170056,0.202
170072,0.412
170076,0.206
170080,0.308
170101,0.206
170102,0.196
170107,0.286
170115,0.246
170119,0.176
170128,0.238
170129,0.158
170134,0.334
170136,0.23
170139,0.194
170140,0.19
170143,0.334
170148,0.344
170159,0.154
170163,0.238
170164,0.272
170173,0.122
170178,0.236
170179,0.172
170199,0.204
170203,0.176
170207,0.308
170211,0.182
170217,0.14
170224,0.16
170225,0.264
170255,0.242
170258,0.128
170259,0.17
170262,0.182
170278,0.264
170284,0.204
170285,0.216
170292,0.2
170293,0.196
170301,0.196
170302,0.314
170305,0.294
170309,0.202
170310,0.174
170326,0.22
170327,0.128
170328,0.238
170329,0.282
170330,0.206
170331,0.198
170337,0.18
170340,0.248
170341,0.18
170343,0.238
170361,0.21
170366,0.172
170376,0.214
170382,0.3
170396,0.162
170400,0.176
170403,0.174
170409,0.236
170410,0.174
170421,0.24
170425,0.13
170427,0.204
170428,0.2
170435,0.14
170438,0.178
170442,0.314
170446,0.3
170461,0.154
170473,0.316
170477,0.208
170516,0.156
170517,0.258
170522,0.232
170523,0.174
170534,0.262
170535,0.248
170538,0.258
170549,0.198
170556,0.23
170563,0.182
170570,0.198
170580,0.24
170582,0.192
170584,0.268
170585,0.178
170587,0.138
170590,0.206
170598,0.224
170599,0.256
170601,0.174
170612,0.274
170617,0.214
170620,0.192
170629,0.188
170647,0.262
170651,0.158
170654,0.16
170657,0.238
170662,0.21
170707,0.178
170719,0.19
170722,0.212
170723,0.2
170731,0.242
170735,0.238
170750,0.212
170769,0.19
170770,0.22
170776,0.29
170783,0.204
170789,0.212
170800,0.264
170809,0.29
170810,0.202
170811,0.282
170827,0.128
170842,0.148
170854,0.186
170857,0.242
170865,0.226
170867,0.164
170869,0.308
170870,0.17
170878,0.234
170881,0.28
170910,0.228
170913,0.274
170919,0.26
170932,0.192
170939,0.368
170947,0.204
170950,0.16
170953,0.258
170954,0.198
170970,0.192
170972,0.12
170973,0.25
170980,0.158
170981,0.248
170983,0.288
170998,0.268
171001,0.204
171004,0.14
171020,0.228
171023,0.174
171026,0.128
171060,0.266
171061,0.2
171065,0.222
171077,0.148
171081,0.176
171103,0.304
171110,0.166
171114,0.19
171118,0.202
171119,0.206
171120,0.226
171137,0.214
171147,0.176
171153,0.286
171156,0.378
171158,0.174
171163,0.208
171169,0.192
171170,0.266
171172,0.142
171173,0.246
171176,0.218
171181,0.236
171182,0.274
171191,0.186
171193,0.202
171195,0.252
171198,0.206
171205,0.232
171212,0.222
171237,0.252
171241,0.16
171262,0.208
171263,0.17
171266,0.172
171274,0.194
171290,0.186
171291,0.26
171297,0.202
171307,0.258
171311,0.338
171320,0.156
171322,0.204
171328,0.126
171337,0.208
171346,0.162
171348,0.234
171354,0.216
171358,0.194
171359,0.178
171360,0.232
171369,0.242
171379,0.216
171384,0.218
171388,0.242
171390,0.186
171394,0.152
171395,0.23
171399,0.214
171403,0.188
171422,0.102
171423,0.194
171469,0.208
171480,0.22
171487,0.176
171497,0.22
171502,0.248
171503,0.16
171506,0.206
171521,0.174
171530,0.194
171540,0.276
171541,0.144
171544,0.242
171551,0.266
171582,0.246
171587,0.18
171597,0.238
171603,0.228
171610,0.218
171614,0.206
171619,0.196
171621,0.19
171625,0.138
171626,0.206
171638,0.192
171642,0.166
171658,0.174
171674,0.266
171677,0.27
171684,0.168
171685,0.354
171686,0.196
171695,0.172
171702,0.206
171703,0.154
171704,0.212
171705,0.138
171706,0.152
171709,0.134
171712,0.176
171716,0.152
171730,0.236
171748,0.148
171757,0.184
171767,0.178
171768,0.384
171771,0.156
171775,0.184
171778,0.296
171780,0.248
171781,0.126
171785,0.156
171786,0.326
171789,0.208
171802,0.152
171803,0.154
171812,0.194
171862,0.204
171864,0.292
171891,0.354
171892,0.23
171913,0.136
171914,0.294
171922,0.216
171927,0.23
171933,0.168
171934,0.204
171943,0.168
171945,0.202
171960,0.202
171964,0.188
171975,0.264
171994,0.288
171996,0.242
171997,0.166
172000,0.142
172029,0.184
172038,0.198
172039,0.176
172043,0.232
172046,0.186
172048,0.172
172049,0.158
172053,0.254
172054,0.278
172058,0.186
172060,0.192
172061,0.13
172067,0.18
172072,0.15
172073,0.24
172098,0.156
172100,0.23
172101,0.22
172113,0.322
172144,0.168
172147,0.202
172149,0.16
172168,0.224
172169,0.182
172175,0.21
172197,0.19
172200,0.33
172205,0.324
172207,0.202
172210,0.144
172261,0.244
172279,0.2
172294,0.146
172300,0.196
172301,0.244
172310,0.228
172351,0.11
172353,0.168
172358,0.154
172374,0.238
172380,0.224
172384,0.202
172400,0.182
172403,0.23
172408,0.188
172411,0.164
172420,0.222
172426,0.376
172433,0.184
172434,0.25
172442,0.176
172443,0.286
172452,0.328
172454,0.204
172456,0.276
172460,0.226
172470,0.172
172479,0.194
172481,0.2
172483,0.166
172484,0.36
172485,0.182
172486,0.22
172493,0.198
172494,0.264
172497,0.246
172504,0.226
172518,0.306
172523,0.24
172527,0.18
172533,0.18
172536,0.208
172540,0.216
172541,0.184
172543,0.206
172545,0.258
172547,0.16
172551,0.202
172556,0.204
172562,0.164
172570,0.16
172574,0.174
172575,0.186
172599,0.164
172611,0.346
172612,0.174
172616,0.224
172623,0.234
172627,0.206
172635,0.24
172643,0.198
172644,0.164
172652,0.198
172656,0.174
172661,0.218
172664,0.2
172672,0.248
172678,0.13
172680,0.186
172683,0.142
172684,0.228
172690,0.126
172695,0.21
172696,0.174
172701,0.18
172713,0.3
172714,0.206
172731,0.148
172738,0.132
172761,0.16
172767,0.206
172770,0.346
172771,0.174
172799,0.19
172800,0.146
172804,0.256
172805,0.124
172820,0.178
172829,0.244
172831,0.288
172833,0.196
172843,0.146
172853,0.196
172855,0.162
172856,0.264
172857,0.156
172863,0.2
172877,0.188
172881,0.208
172895,0.192
172896,0.14
172910,0.184
172922,0.178
172939,0.22
172942,0.224
172945,0.218
172948,0.144
172949,0.276
172953,0.114
172967,0.314
172993,0.19
172995,0.192
172996,0.338
172997,0.244
172998,0.244
172999,0.216
173004,0.198
173006,0.346
173007,0.146
173013,0.226
173016,0.23
173020,0.28
173030,0.238
173048,0.162
173056,0.186
173066,0.228
173079,0.198
173107,0.234
173109,0.158
173127,0.218
173128,0.162
173130,0.194
173137,0.25
173157,0.23
173160,0.192
173168,0.174
173193,0.14
173197,0.252
173215,0.194
173216,0.294
173227,0.174
173236,0.238
173237,0.176
173247,0.24
173250,0.364
173259,0.248
173277,0.236
173285,0.186
173286,0.19
173299,0.178
173310,0.298
173312,0.234
173313,0.176
173320,0.206
173330,0.304
173333,0.21
173351,0.212
173370,0.27
173372,0.134
173381,0.254
173386,0.112
173387,0.25
173388,0.284
173393,0.186
173394,0.202
173403,0.162
173467,0.206
173469,0.306
173475,0.248
173476,0.15
173477,0.15
173484,0.272
173485,0.244
173488,0.292
173491,0.19
173520,0.176
173522,0.3
173535,0.184
173539,0.216
173549,0.158
173552,0.148
173565,0.294
173586,0.188
173587,0.172
173588,0.182
173595,0.18
173606,0.3
173620,0.184
173623,0.152
173629,0.23
173647,0.198
173649,0.262
173650,0.152
173652,0.172
173654,0.228
173665,0.164
173667,0.338
173685,0.216
173710,0.288
173711,0.206
173713,0.224
173718,0.28
173743,0.214
173744,0.248
173762,0.24
173768,0.25
173769,0.396
173770,0.2
173773,0.208
173779,0.168
173780,0.164
173781,0.316
173783,0.2
173795,0.17
173800,0.376
173812,0.196
173823,0.23
173834,0.184
173874,0.16
173891,0.22
173904,0.25
173909,0.214
173925,0.17
173941,0.196
173942,0.206
173944,0.194
173955,0.258
173959,0.212
174000,0.24
174004,0.254
174006,0.13
174008,0.278
174012,0.192
174017,0.186
174020,0.212
174044,0.194
174051,0.176
174052,0.18
174059,0.182
174060,0.214
174061,0.206
174063,0.178
174068,0.19
174069,0.232
174072,0.22
174074,0.212
174091,0.194
174092,0.244
174098,0.276
174105,0.21
174107,0.172
174110,0.134
174121,0.184
174126,0.184
174153,0.146
174156,0.212
174160,0.194
174173,0.16
174183,0.124
174185,0.168
174188,0.372
174198,0.208
174206,0.182
174207,0.196
174211,0.222
174239,0.27
174260,0.276
174261,0.162
174262,0.302
174264,0.248
174271,0.25
174275,0.37
174277,0.188
174286,0.198
174301,0.14
174312,0.256
174314,0.218
174322,0.202
174323,0.292
174325,0.218
174326,0.222
174327,0.226
174334,0.296
174360,0.154
174362,0.302
174367,0.196
174371,0.122
174372,0.194
174384,0.154
174390,0.234
174391,0.158
174396,0.164
174412,0.218
174423,0.262
174428,0.168
174429,0.246
174438,0.178
174481,0.162
174483,0.234
174484,0.204
174485,0.336
174488,0.146
174497,0.206
174509,0.222
174513,0.222
174514,0.256
174520,0.2
174526,0.18
174532,0.158
174536,0.27
174537,0.23
174538,0.266
174539,0.328
174540,0.18
174549,0.17
174551,0.284
174563,0.266
174574,0.246
174575,0.26
174586,0.138
174590,0.188
174606,0.238
174607,0.258
174609,0.152
174610,0.29
174630,0.292
174631,0.126
174661,0.288
174665,0.212
174666,0.188
174677,0.194
174690,0.22
174700,0.19
174702,0.216
174703,0.168
174713,0.168
174721,0.224
174726,0.198
174729,0.214
174741,0.186
174742,0.22
174754,0.234
174757,0.242
174782,0.472
174795,0.282
174805,0.214
174806,0.218
174809,0.19
174810,0.218
174829,0.17
174830,0.258
174832,0.23
174836,0.312
174839,0.204
174843,0.168
174854,0.262
174861,0.274
174863,0.216
174867,0.198
174871,0.188
174887,0.2
174890,0.26
174897,0.196
174901,0.26
174903,0.216
174912,0.168
174913,0.216
174920,0.264
174922,0.33
174924,0.206
174925,0.222
174928,0.192
174938,0.216
174939,0.174
174943,0.218
174950,0.21
174954,0.224
174955,0.154
174957,0.22
174965,0.184
174966,0.236
174967,0.144
174977,0.236
174983,0.138
174986,0.188
174987,0.244
175012,0.266
175015,0.196
175025,0.2
175027,0.27
