SK_ID_CURR,TARGET
158884,0.085
158885,0.12
158891,0.185
158898,0.12
158911,0.2
158913,0.08
158918,0.1125
158926,0.1525
158929,0.1375
158939,0.15
158940,0.1775
158952,0.125
158963,0.105
158973,0.155
158977,0.175
158988,0.1275
159013,0.1575
159016,0.11
159018,0.0725
159024,0.3175
159034,0.1525
159035,0.1775
159039,0.2325
159049,0.1775
159056,0.1825
159068,0.1525
159078,0.1575
159099,0.1275
159103,0.1475
159106,0.26
159113,0.0725
159117,0.14
159124,0.295
159132,0.14
159139,0.1225
159142,0.0925
159145,0.1475
159147,0.135
159174,0.13
159201,0.135
159203,0.0925
159212,0.3025
159214,0.1675
159221,0.17
159240,0.075
159241,0.11
159242,0.205
159244,0.125
159250,0.1525
159275,0.105
159284,0.1375
159293,0.11
159295,0.1325
159301,0.1425
159310,0.1525
159314,0.115
159318,0.1325
159333,0.095
159334,0.1225
159335,0.1525
159337,0.315
159338,0.165
159340,0.2
159361,0.1125
159384,0.2225
159402,0.1775
159421,0.0875
159424,0.1275
159425,0.1075
159426,0.1275
159439,0.1725
159445,0.105
159449,0.1125
159460,0.3425
159475,0.18
159481,0.1025
159483,0.1575
159494,0.125
159504,0.07
159512,0.185
159522,0.2475
159524,0.2075
159526,0.15
159528,0.11
159547,0.21
159555,0.0675
159562,0.135
159563,0.085
159565,0.315
159569,0.1325
159578,0.075
159579,0.16
159581,0.16
159594,0.1425
159598,0.1175
159604,0.11
159605,0.135
159620,0.16
159631,0.1675
159633,0.135
159659,0.1175
159661,0.275
159667,0.125
159669,0.1325
159682,0.13
159683,0.17
159693,0.1425
159698,0.0875
159702,0.1725
159703,0.1025
159707,0.12
159716,0.165
159732,0.1125
159734,0.16
159740,0.1625
159748,0.1025
159751,0.1525
159756,0.1225
159758,0.21
159767,0.165
159769,0.2875
159775,0.2075
159802,0.105
159804,0.155
159817,0.15
159818,0.0925
159824,0.1625
159837,0.115
159840,0.1425
159842,0.2375
159851,0.1175
159865,0.21
159866,0.1225
159872,0.105
159874,0.1025
159879,0.105
159883,0.1025
159884,0.1475
159898,0.2825
159903,0.0775
159906,0.24
159914,0.1425
159915,0.17
159917,0.08
159929,0.1325
159949,0.14
159951,0.17
159953,0.17
159957,0.18
159968,0.1075
159972,0.1525
159973,0.135
159993,0.1925
160008,0.205
160011,0.1825
160013,0.165
160015,0.135
160017,0.09
160023,0.1775
160028,0.1875
160035,0.1175
160074,0.13
160076,0.1175
160077,0.1075
160080,0.11
160084,0.18
160089,0.1825
160094,0.1525
160101,0.095
160103,0.13
160111,0.09
160114,0.1175
160116,0.1125
160119,0.12
160123,0.1525
160141,0.1175
160147,0.15
160151,0.125
160172,0.2275
160173,0.12
160177,0.245
160178,0.15
160180,0.1075
160181,0.135
160188,0.13
160189,0.095
160193,0.1125
160205,0.1125
160214,0.2125
160215,0.17
160217,0.26
160262,0.11
160263,0.115
160273,0.1325
160282,0.31
160295,0.21
160297,0.11
160303,0.09
160305,0.1375
160309,0.135
160324,0.12
160338,0.16
160366,0.19
160375,0.1475
160381,0.1075
160398,0.15
160400,0.0675
160406,0.1925
160410,0.0925
160411,0.0775
160418,0.1125
160440,0.1075
160441,0.1175
160450,0.4
160465,0.1175
160470,0.1075
160471,0.1675
160472,0.2725
160479,0.135
160490,0.1175
160500,0.1775
160503,0.09
160504,0.165
160515,0.1375
160541,0.215
160545,0.15
160562,0.13
160589,0.155
160594,0.085
160595,0.0825
160598,0.1575
160601,0.0775
160605,0.145
160606,0.1175
160607,0.1025
160608,0.165
160610,0.1075
160614,0.1025
160615,0.0975
160626,0.1
160634,0.085
160656,0.135
160660,0.085
160666,0.14
160672,0.16
160673,0.1125
160674,0.155
160681,0.185
160683,0.13
160694,0.0825
160710,0.1575
160715,0.1675
160719,0.115
160732,0.1425
160734,0.1075
160737,0.3175
160742,0.1275
160747,0.08
160749,0.1675
160753,0.175
160756,0.165
160757,0.1775
160763,0.1275
160782,0.115
160789,0.1125
160804,0.105
160805,0.115
160813,0.1375
160815,0.0925
160819,0.09
160820,0.2
160822,0.1125
160823,0.11
160837,0.095
160841,0.125
160847,0.17
160861,0.145
160886,0.1225
160891,0.105
160897,0.1025
160914,0.19
160915,0.265
160929,0.1
160930,0.0925
160931,0.1325
160935,0.2075
160939,0.16
160953,0.125
160954,0.1425
160962,0.2
160966,0.0875
160982,0.105
160983,0.1
160991,0.07
160998,0.105
161009,0.2675
161014,0.1075
161017,0.27
161021,0.1
161023,0.1325
161027,0.1325
161028,0.23
161030,0.335
161031,0.125
161033,0.1375
161050,0.1125
161053,0.155
161054,0.18
161055,0.1375
161059,0.115
161061,0.1675
161065,0.1425
161069,0.1
161072,0.1125
161073,0.0825
161080,0.105
161083,0.1025
161104,0.1025
161111,0.2025
161139,0.215
161149,0.1525
161158,0.2625
161171,0.1575
161175,0.1625
161201,0.1575
161202,0.24
161205,0.155
161228,0.105
161233,0.1375
161234,0.1475
161237,0.095
161238,0.115
161250,0.2625
161251,0.1125
161253,0.1275
161254,0.1025
161283,0.1725
161291,0.1025
161297,0.1825
161300,0.175
161314,0.1225
161315,0.1575
161336,0.1225
161341,0.2125
161343,0.1525
161351,0.22
161352,0.1375
161353,0.1575
161361,0.145
161366,0.185
161368,0.185
161378,0.0875
161379,0.235
161380,0.1975
161398,0.2125
161408,0.0975
161432,0.0725
161439,0.18
161461,0.1275
161467,0.24
161468,0.17
161471,0.1475
161477,0.145
161503,0.1
161514,0.0825
161524,0.195
161527,0.1325
161528,0.0975
161531,0.1925
161536,0.115
161537,0.0625
161548,0.1575
161558,0.085
161572,0.115
161586,0.1125
161605,0.1025
161606,0.1
161607,0.1425
161618,0.0925
161640,0.1775
161658,0.125
161660,0.1225
161661,0.1275
161662,0.26
161677,0.1925
161681,0.115
161682,0.0875
161683,0.2125
161685,0.095
161686,0.0775
161687,0.1725
161691,0.1425
161701,0.1475
161707,0.145
161709,0.1225
161710,0.115
161711,0.1325
161714,0.1375
161742,0.14
161751,0.1025
161764,0.12
161771,0.185
161781,0.2175
161782,0.13
161800,0.095
161810,0.2125
161812,0.1325
161813,0.095
161816,0.06
161838,0.1575
161841,0.1425
161845,0.0975
161871,0.1825
161877,0.2025
161882,0.155
161885,0.185
161886,0.155
161895,0.1625
161897,0.195
161914,0.1525
161921,0.1925
161922,0.1
161927,0.295
161946,0.13
161952,0.1225
161954,0.1375
161955,0.11
161961,0.2275
161977,0.2125
161980,0.1725
161989,0.2325
161993,0.3975
162002,0.0925
162011,0.1525
162012,0.1025
162015,0.095
162016,0.135
162019,0.1175
162021,0.1875
162022,0.1675
162023,0.1725
162025,0.115
162028,0.06
162029,0.12
162030,0.1
162031,0.2725
162033,0.1525
162037,0.07
162044,0.125
162071,0.185
162093,0.13
162094,0.1675
162100,0.0925
162102,0.1325
162105,0.175
162109,0.1625
162116,0.12
162117,0.1275
162118,0.25
162120,0.0975
162125,0.085
162128,0.2125
162131,0.2275
162133,0.2375
162135,0.19
162156,0.0875
162157,0.1025
162165,0.145
162166,0.115
162170,0.165
162201,0.1325
162202,0.1475
162206,0.075
162211,0.14
162227,0.11
162232,0.0925
162235,0.1525
162237,0.1725
162248,0.1075
162261,0.1525
162262,0.07
162280,0.1425
162282,0.12
162284,0.1125
162287,0.2225
162305,0.1525
162308,0.07
162309,0.205
162312,0.2475
162313,0.1375
162316,0.14
162324,0.215
162325,0.19
162333,0.08
162334,0.115
162337,0.095
162340,0.145
162344,0.215
162347,0.15
162350,0.1775
162351,0.15
162365,0.1625
162368,0.11
162379,0.1625
162383,0.0775
162392,0.1025
162393,0.1175
162397,0.1875
162398,0.21
162406,0.2175
162410,0.1275
162418,0.13
162420,0.1775
162424,0.165
162425,0.1025
162438,0.125
162442,0.0525
162462,0.0825
162476,0.095
162477,0.13
162480,0.135
162491,0.125
162493,0.125
162503,0.0925
162504,0.11
162513,0.085
162516,0.2675
162517,0.135
162522,0.1725
162523,0.135
162542,0.1075
162584,0.2075
162586,0.1325
162589,0.1425
162594,0.135
162616,0.12
162630,0.09
162637,0.1
162652,0.1225
162659,0.2825
162668,0.0975
162674,0.13
162680,0.105
162685,0.165
162689,0.1975
162711,0.1475
162714,0.15
162732,0.1125
162741,0.1325
162758,0.1375
162759,0.1325
162775,0.12
162776,0.125
162777,0.09
162782,0.095
162786,0.0825
162794,0.12
162799,0.0875
162801,0.195
162802,0.1725
162807,0.1225
162820,0.145
162827,0.0925
162833,0.12
162837,0.105
162844,0.19
162860,0.12
162862,0.15
162864,0.125
162868,0.12
162880,0.12
162895,0.3175
162898,0.1675
162918,0.245
162924,0.2275
162931,0.115
162936,0.1075
162978,0.215
162979,0.1225
162988,0.1025
162989,0.1525
163013,0.2575
163014,0.1725
163021,0.155
163024,0.11
163027,0.1575
163030,0.07
163031,0.075
163032,0.115
163039,0.1325
163042,0.1175
163048,0.1775
163049,0.08
163068,0.1025
163071,0.155
163074,0.1625
163079,0.1125
163080,0.0775
163085,0.1125
163093,0.08
163094,0.225
163109,0.1575
163116,0.1425
163117,0.1725
163118,0.13
163119,0.22
163121,0.13
163131,0.1325
163132,0.1025
163133,0.225
163182,0.16
163187,0.1175
163188,0.21
163195,0.12
163197,0.1025
163200,0.06
163206,0.18
163207,0.1275
163214,0.1525
163222,0.06
163224,0.1275
163226,0.155
163235,0.245
163240,0.135
163258,0.1575
163263,0.145
163264,0.265
163265,0.135
163266,0.165
163268,0.1925
163272,0.0675
163273,0.2225
163278,0.2225
163288,0.09
163299,0.25
163302,0.1575
163307,0.0975
163321,0.1825
163349,0.095
163352,0.1775
163353,0.1575
163357,0.15
163362,0.115
163375,0.115
163385,0.17
163386,0.2175
163390,0.1075
163408,0.235
163423,0.11
163426,0.175
163437,0.225
163452,0.12
163472,0.17
163473,0.135
163479,0.0975
163480,0.115
163487,0.125
163492,0.19
163493,0.1425
163523,0.11
163524,0.1725
163527,0.1875
163528,0.1425
163531,0.1025
163538,0.0925
163556,0.1075
163563,0.2225
163566,0.1625
163570,0.1525
163571,0.1125
163574,0.0725
163578,0.125
163580,0.165
163597,0.2975
163601,0.155
163604,0.14
163609,0.135
163618,0.1325
163634,0.2475
163647,0.205
163660,0.145
163661,0.1275
163666,0.1375
163667,0.18
163669,0.2
163676,0.1
163681,0.0775
163682,0.1475
163684,0.1925
163714,0.1925
163724,0.15
163728,0.14
163729,0.1175
163738,0.0725
163742,0.1475
163743,0.1625
163748,0.1375
163759,0.1775
163782,0.0825
163793,0.1525
163800,0.1175
163801,0.1725
163802,0.195
163814,0.105
163820,0.1225
163821,0.15
163848,0.1125
163852,0.18
163854,0.135
163855,0.2025
163882,0.125
163895,0.145
163900,0.24
163907,0.2125
163915,0.0925
163926,0.13
163929,0.1075
163934,0.145
163940,0.1475
163943,0.12
163944,0.1125
163949,0.0875
163951,0.08
163952,0.11
163965,0.1925
163970,0.115
163980,0.1
163981,0.1125
163988,0.155
163989,0.1675
163991,0.0975
164015,0.135
164028,0.09
164030,0.1325
164031,0.165
164037,0.08
164049,0.1275
164052,0.12
164059,0.11
164083,0.12
164095,0.0875
164106,0.3575
164116,0.1625
164117,0.35
164119,0.11
164133,0.2275
164134,0.0925
164142,0.1225
164143,0.0875
164147,0.15
164148,0.2075
164150,0.2675
164152,0.1575
164156,0.12
164157,0.175
164158,0.0975
164166,0.1975
164191,0.085
164194,0.23
164198,0.0925
164201,0.0625
164202,0.1275
164207,0.285
164228,0.075
164240,0.13
164241,0.0575
164244,0.135
164256,0.1475
164262,0.1425
164269,0.12
164276,0.1225
164281,0.255
164290,0.19
164300,0.2
164305,0.1525
164307,0.1025
164308,0.17
164309,0.0875
164314,0.1175
164319,0.175
164331,0.1225
164332,0.07
164343,0.175
164349,0.1675
164363,0.1275
164373,0.1675
164410,0.2525
164417,0.1275
164436,0.11
164438,0.105
164441,0.13
164445,0.1725
164451,0.1175
164452,0.1
164502,0.22
164513,0.195
164526,0.2525
164527,0.125
164528,0.19
164530,0.14
164537,0.1525
164542,0.195
164546,0.11
164555,0.2875
164556,0.1275
164568,0.135
164571,0.1675
164572,0.285
164574,0.14
164580,0.1225
164597,0.095
164601,0.0825
164619,0.0925
164633,0.0625
164642,0.085
164652,0.1425
164676,0.1275
164682,0.1225
164685,0.2125
164691,0.1525
164696,0.1525
164708,0.125
164711,0.0975
164712,0.14
164717,0.13
164721,0.145
164740,0.1075
164746,0.1075
164755,0.1325
164761,0.085
164764,0.0925
164766,0.535
164776,0.27
164777,0.0875
164783,0.1375
164786,0.0675
164799,0.135
164808,0.18
164812,0.1125
164815,0.1675
164816,0.115
164817,0.1825
164818,0.1775
164819,0.225
164821,0.195
164822,0.0975
164825,0.1
164834,0.135
164841,0.1025
164842,0.1275
164853,0.1375
164855,0.185
164856,0.115
164878,0.08
164883,0.1075
164887,0.1375
164888,0.1125
164889,0.165
164891,0.31
164892,0.11
164922,0.1225
164924,0.12
164933,0.1375
164938,0.1075
164939,0.2775
164949,0.135
164950,0.0875
164957,0.22
164961,0.155
164963,0.1475
164972,0.0725
164980,0.095
164981,0.1375
165020,0.15
165027,0.2475
165046,0.165
165048,0.1375
165049,0.215
165058,0.1175
165065,0.1375
165081,0.075
165082,0.195
165090,0.115
165107,0.1675
165131,0.1775
165133,0.2175
165137,0.09
165140,0.16
165142,0.155
165143,0.1425
165152,0.155
165154,0.1525
165158,0.16
165166,0.07
165168,0.105
165171,0.0975
165175,0.1375
165182,0.1375
165188,0.215
165190,0.11
165199,0.11
165202,0.1725
165203,0.1875
165204,0.18
165208,0.1375
165221,0.1325
165243,0.0675
165283,0.145
165300,0.0675
165302,0.145
165304,0.0925
165313,0.095
165336,0.175
165339,0.195
165363,0.25
165376,0.135
165380,0.205
165385,0.1
165386,0.105
165410,0.16
165422,0.1125
165426,0.09
165428,0.1375
165445,0.1775
165452,0.1875
165454,0.09
165455,0.14
165462,0.1675
165465,0.155
165466,0.1175
165467,0.1725
165476,0.0975
165477,0.105
165478,0.35
165497,0.1025
165500,0.23
165511,0.125
165513,0.1625
165515,0.27
165521,0.1225
165522,0.1
165523,0.1425
165530,0.1025
165537,0.0975
165538,0.0975
165539,0.1725
165545,0.085
165550,0.135
165551,0.1625
165552,0.195
165557,0.12
165558,0.1575
165560,0.1
165574,0.1725
165576,0.2
165587,0.155
165601,0.0825
165605,0.0825
165606,0.09
165607,0.1525
165624,0.23
165632,0.1275
165633,0.2075
165634,0.1475
165646,0.115
165649,0.1825
165651,0.16
165661,0.1075
165666,0.215
165669,0.0975
165674,0.1375
165685,0.195
165687,0.16
165692,0.2025
165721,0.2025
165726,0.185
165748,0.1375
165749,0.1275
165752,0.0925
165755,0.09
165758,0.08
165761,0.0925
165762,0.1425
165780,0.1525
165781,0.165
165789,0.1825
165802,0.0725
165806,0.1325
165817,0.1275
165822,0.275
165837,0.1025
165840,0.24
165846,0.1025
165853,0.1
165864,0.2525
165865,0.125
165868,0.1325
165869,0.0875
165871,0.1425
165880,0.1425
165887,0.21
165904,0.1925
165907,0.095
165910,0.2125
165915,0.14
165917,0.0775
165918,0.2125
165919,0.0925
165923,0.2
165931,0.0875
165932,0.115
165934,0.28
165939,0.2125
165944,0.1825
165951,0.325
165955,0.09
165959,0.215
165966,0.24
165970,0.0925
165975,0.1
165977,0.0875
165990,0.3025
165997,0.125
166003,0.1825
166008,0.075
166020,0.1125
166025,0.0925
166033,0.1175
166038,0.11
166042,0.145
166049,0.1125
166071,0.065
166091,0.16
166093,0.255
166095,0.13
166104,0.075
166107,0.13
166108,0.1
166110,0.0975
166112,0.2025
166135,0.1625
166136,0.1125
166138,0.235
166153,0.2175
166155,0.225
166158,0.18
166164,0.165
166186,0.1725
166191,0.12
166196,0.0775
166197,0.1375
166202,0.175
166215,0.0975
166230,0.08
166243,0.1875
166244,0.0975
166255,0.095
166258,0.155
166263,0.17
166271,0.11
166283,0.12
166286,0.14
166291,0.11
166294,0.165
166303,0.165
166306,0.2
166309,0.12
166316,0.16
166317,0.105
166321,0.2525
166331,0.13
166349,0.1125
166374,0.0975
166387,0.075
166393,0.0875
166400,0.125
166420,0.07
166446,0.0925
166449,0.1175
166452,0.12
166495,0.105
166501,0.095
166514,0.155
166515,0.16
166521,0.0775
166525,0.1
166529,0.155
166536,0.1925
166542,0.095
166543,0.2375
166545,0.09
166550,0.11
166560,0.085
166567,0.075
166570,0.08
166573,0.1225
166582,0.2325
166583,0.1325
166590,0.0825
166594,0.1725
166618,0.39
166623,0.1975
166626,0.1425
166641,0.13
166654,0.11
166682,0.255
166685,0.1625
166688,0.225
166692,0.0875
166701,0.09
166702,0.1675
166705,0.0925
166713,0.075
166733,0.075
166734,0.0975
166738,0.1525
166739,0.075
166740,0.1025
166755,0.25
166761,0.2
166764,0.1075
166773,0.1425
166774,0.165
166814,0.0925
166819,0.18
166834,0.2425
166841,0.2225
166848,0.25
166857,0.11
166858,0.13
166873,0.095
166889,0.1375
166890,0.0925
166891,0.145
166902,0.115
166908,0.13
166916,0.1725
166920,0.115
166922,0.1025
166926,0.11
166928,0.1775
166930,0.2125
166931,0.09
166932,0.0725
166937,0.0625
166941,0.075
166944,0.0925
166960,0.1575
166972,0.16
166973,0.125
166978,0.1
166984,0.1525
166994,0.1125
166995,0.0925
166996,0.0775
167001,0.0825
167006,0.1075
167007,0.165
167037,0.26
167041,0.125
167051,0.175
167052,0.19
167054,0.0775
167057,0.1625
167058,0.1475
167059,0.1075
167060,0.1
167066,0.0925
167077,0.1375
167078,0.1
167080,0.16
167089,0.155
167090,0.1475
167091,0.195
167096,0.15
167105,0.0925
167121,0.1375
167128,0.15
167131,0.2025
167139,0.2775
167140,0.205
167149,0.1175
167152,0.24
167153,0.155
167163,0.1675
167167,0.1575
167171,0.1025
167178,0.11
167179,0.125
167182,0.14
167187,0.115
167192,0.135
167208,0.095
167212,0.1725
167217,0.16
167230,0.1675
167236,0.065
167238,0.19
167239,0.1425
167257,0.245
167260,0.15
167264,0.1
167271,0.0925
167273,0.1875
167276,0.155
167283,0.095
167295,0.0825
167296,0.1975
167299,0.2475
167310,0.105
167313,0.115
167323,0.1
167328,0.205
167329,0.155
167333,0.095
167349,0.1125
167351,0.165
167359,0.1
167363,0.0875
167371,0.0475
167384,0.1425
167387,0.12
167389,0.1075
167393,0.1025
167401,0.175
167427,0.13
167428,0.13
167433,0.14
167434,0.0875
167437,0.1475
167438,0.105
167454,0.1375
167475,0.065
167480,0.145
167491,0.0925
167494,0.115
167495,0.1275
167503,0.1575
167521,0.1875
167529,0.1275
167530,0.115
167550,0.1225
167554,0.1875
167557,0.18
167562,0.11
167566,0.13
167572,0.2775
167573,0.1925
167578,0.245
167592,0.1675
167597,0.145
167621,0.1425
167622,0.14
167631,0.29
167637,0.23
167638,0.135
167645,0.1075
167648,0.2025
167697,0.18
167698,0.11
167701,0.155
167708,0.085
167714,0.225
167717,0.105
167727,0.1375
167737,0.155
167746,0.1725
167751,0.185
167753,0.175
167755,0.125
167771,0.1925
167805,0.1375
167811,0.16
167815,0.11
167829,0.1025
167830,0.18
167834,0.1275
167841,0.1175
167846,0.0875
167851,0.355
167871,0.1025
167890,0.155
167898,0.1175
167901,0.09
167902,0.13
167907,0.2125
167911,0.115
167912,0.0875
167916,0.0975
167917,0.08
167928,0.1
167940,0.145
167947,0.175
167948,0.22
167953,0.13
167957,0.165
167958,0.1475
167968,0.0825
167970,0.15
167977,0.1225
167980,0.075
167993,0.07
167994,0.1125
167998,0.1025
168000,0.1775
168006,0.16
168011,0.145
168012,0.0875
168013,0.1225
168022,0.0925
168026,0.16
168032,0.1
168046,0.145
168054,0.16
168071,0.1825
168078,0.2175
168092,0.1575
168093,0.135
168097,0.1125
168105,0.235
168107,0.1725
168108,0.19
168115,0.25
168127,0.1825
168133,0.275
168135,0.11
168162,0.1275
168163,0.075
168165,0.205
168169,0.1425
168171,0.1375
168174,0.2175
168175,0.31
168186,0.1175
168202,0.0975
168204,0.095
168208,0.1575
168229,0.1925
168239,0.0875
168245,0.125
168276,0.06
168309,0.1675
168313,0.1925
168322,0.105
168323,0.0775
168326,0.24
168331,0.1675
168349,0.2725
168384,0.1225
168398,0.105
168403,0.09
168405,0.1475
168416,0.0675
168418,0.16
168420,0.2275
168422,0.135
168436,0.15
168438,0.155
168443,0.0825
168444,0.11
168446,0.085
168454,0.1975
168459,0.095
168462,0.15
168472,0.1425
168485,0.0825
168496,0.19
168503,0.0875
168515,0.12
168516,0.1675
168520,0.225
168521,0.1475
168531,0.0325
168542,0.1175
168548,0.145
168551,0.1475
168575,0.0775
168580,0.095
168588,0.195
168593,0.1025
168614,0.0925
168615,0.1075
168622,0.13
168623,0.095
168634,0.1
168645,0.2
168651,0.2225
168683,0.1025
168691,0.2025
168708,0.2
168716,0.155
168718,0.1325
168720,0.17
168722,0.29
168731,0.1525
168736,0.105
168738,0.1925
168747,0.1175
168751,0.2825
168752,0.125
168753,0.1275
168774,0.205
168782,0.075
168788,0.0675
168790,0.18
168791,0.1425
168793,0.1575
168796,0.1275
168802,0.1725
168803,0.1125
168810,0.2675
168817,0.1125
168820,0.2125
168823,0.095
168827,0.1275
168828,0.28
168831,0.1425
168842,0.1925
168845,0.15
168855,0.125
168856,0.21
168861,0.1975
168876,0.0725
168897,0.1225
168899,0.15
168913,0.1425
168915,0.0875
168916,0.145
168929,0.22
168930,0.1125
168933,0.22
168954,0.1225
168957,0.1825
168959,0.0825
168960,0.1725
168961,0.1675
168968,0.155
168969,0.175
168994,0.1425
168995,0.085
169003,0.1075
169004,0.3725
169008,0.115
169009,0.1625
169014,0.1925
169030,0.16
169048,0.125
169061,0.2075
169070,0.16
169092,0.085
169117,0.1675
169118,0.2075
169121,0.1175
169123,0.1475
169124,0.2475
169137,0.1475
169138,0.1
169143,0.1
169165,0.1575
169166,0.1675
169167,0.1975
169168,0.125
169175,0.1125
169184,0.1275
169195,0.1175
169196,0.09
169197,0.1625
169202,0.2975
169204,0.1825
169212,0.1225
169214,0.15
169218,0.2175
169239,0.085
169248,0.07
169252,0.1
169254,0.1675
169257,0.135
169264,0.2775
169267,0.1425
169269,0.31
169278,0.1075
169297,0.125
169299,0.1875
169301,0.1225
169306,0.0725
169323,0.1725
169328,0.155
169330,0.1525
169331,0.09
169346,0.1425
169348,0.1625
169350,0.1225
169353,0.1525
169355,0.2225
169364,0.2125
169365,0.105
169367,0.12
169370,0.155
169378,0.1425
169385,0.09
169387,0.19
169389,0.1175
169395,0.2
169412,0.15
169426,0.1575
169427,0.185
169432,0.1125
169436,0.18
169453,0.12
169455,0.2825
169457,0.0925
169458,0.1175
169461,0.105
169467,0.1075
169470,0.155
169477,0.09
169481,0.135
169483,0.17
169490,0.1975
169491,0.1025
169495,0.1
169504,0.2425
169514,0.1025
169517,0.17
169523,0.095
169528,0.225
169534,0.1775
169535,0.11
169537,0.1425
169541,0.19
169546,0.11
169549,0.095
169554,0.23
169561,0.1
169571,0.1
169580,0.1225
169597,0.1175
169598,0.09
169625,0.3
169626,0.15
169627,0.1825
169628,0.1225
169629,0.1175
169658,0.1075
169659,0.145
169668,0.1525
169669,0.1825
169673,0.085
169674,0.0675
169676,0.24
169677,0.17
169678,0.125
169680,0.1225
169695,0.185
169698,0.2325
169710,0.185
169719,0.11
169720,0.115
169722,0.145
169735,0.1875
169745,0.14
169749,0.175
169754,0.095
169760,0.1325
169772,0.1175
169773,0.115
169780,0.1075
169788,0.1225
169793,0.135
169809,0.2
169810,0.1525
169824,0.07
169831,0.155
169833,0.155
169836,0.1375
169859,0.0875
169864,0.33
169872,0.12
169895,0.185
169911,0.08
169914,0.1875
169960,0.1475
169961,0.2375
169964,0.13
169974,0.09
169988,0.0975
169989,0.065
169995,0.09
170007,0.1375
170026,0.18
170030,0.32
170033,0.225
170041,0.15
170043,0.1075
170048,0.075
170050,0.155
170051,0.155
170056,0.1625
170072,0.3075
170076,0.0925
170080,0.19
170101,0.115
170102,0.1125
170107,0.235
170115,0.225
170119,0.0525
170128,0.1925
170129,0.075
170134,0.2325
170136,0.16
170139,0.13
170140,0.115
170143,0.22
170148,0.2975
170159,0.1525
170163,0.11
170164,0.27
170173,0.13
170178,0.105
170179,0.1275
170199,0.12
170203,0.1425
170207,0.2225
170211,0.115
170217,0.155
170224,0.06
170225,0.275
170255,0.2175
170258,0.13
170259,0.11
170262,0.11
170278,0.16
170284,0.135
170285,0.21
170292,0.095
170293,0.155
170301,0.1275
170302,0.2675
170305,0.2325
170309,0.1175
170310,0.1525
170326,0.2275
170327,0.0875
170328,0.16
170329,0.13
170330,0.1175
170331,0.0975
170337,0.0725
170340,0.1425
170341,0.07
170343,0.165
170361,0.21
170366,0.1425
170376,0.1725
170382,0.2375
170396,0.095
170400,0.1225
170403,0.095
170409,0.1175
170410,0.0775
170421,0.12
170425,0.0775
170427,0.1375
170428,0.1275
170435,0.095
170438,0.0825
170442,0.1875
170446,0.135
170461,0.0975
170473,0.275
170477,0.1275
170516,0.065
170517,0.17
170522,0.135
170523,0.1375
170534,0.1525
170535,0.17
170538,0.2075
170549,0.1525
170556,0.13
170563,0.1225
170570,0.14
170580,0.1625
170582,0.12
170584,0.22
170585,0.085
170587,0.1475
170590,0.1525
170598,0.1225
170599,0.1475
170601,0.1425
170612,0.175
170617,0.0725
170620,0.1175
170629,0.1375
170647,0.165
170651,0.08
170654,0.1225
170657,0.195
170662,0.0925
170707,0.13
170719,0.11
170722,0.09
170723,0.1575
170731,0.195
170735,0.1025
170750,0.155
170769,0.185
170770,0.105
170776,0.175
170783,0.1
170789,0.1775
170800,0.1675
170809,0.1625
170810,0.17
170811,0.2125
170827,0.0675
170842,0.115
170854,0.1025
170857,0.2325
170865,0.1075
170867,0.11
170869,0.155
170870,0.1075
170878,0.13
170881,0.16
170910,0.17
170913,0.2525
170919,0.14
170932,0.1125
170939,0.2675
170947,0.16
170950,0.13
170953,0.1725
170954,0.0975
170970,0.135
170972,0.0975
170973,0.18
170980,0.125
170981,0.1475
170983,0.245
170998,0.175
171001,0.2025
171004,0.08
171020,0.15
171023,0.1225
171026,0.07
171060,0.21
171061,0.1125
171065,0.14
171077,0.1
171081,0.09
171103,0.2525
171110,0.125
171114,0.1375
171118,0.12
171119,0.1525
171120,0.1625
171137,0.2375
171147,0.13
171153,0.26
171156,0.245
171158,0.09
171163,0.16
171169,0.14
171170,0.1775
171172,0.125
171173,0.1425
171176,0.105
171181,0.15
171182,0.2025
171191,0.0675
171193,0.105
171195,0.1525
171198,0.09
171205,0.1375
171212,0.1
171237,0.1725
171241,0.1
171262,0.1075
171263,0.085
171266,0.1025
171274,0.155
171290,0.1225
171291,0.1825
171297,0.11
171307,0.175
171311,0.275
171320,0.12
171322,0.085
171328,0.085
171337,0.105
171346,0.1075
171348,0.1675
171354,0.1725
171358,0.125
171359,0.1
171360,0.1025
171369,0.125
171379,0.13
171384,0.115
171388,0.105
171390,0.18
171394,0.075
171395,0.1425
171399,0.1625
171403,0.1275
171422,0.09
171423,0.1075
171469,0.17
171480,0.145
171487,0.125
171497,0.135
171502,0.2275
171503,0.115
171506,0.13
171521,0.1
171530,0.175
171540,0.1425
171541,0.12
171544,0.115
171551,0.195
171582,0.265
171587,0.135
171597,0.135
171603,0.15
171610,0.0975
171614,0.1125
171619,0.1325
171621,0.1225
171625,0.135
171626,0.115
171638,0.085
171642,0.115
171658,0.0725
171674,0.3025
171677,0.19
171684,0.1075
171685,0.2425
171686,0.11
171695,0.105
171702,0.13
171703,0.155
171704,0.1225
171705,0.08
171706,0.11
171709,0.1225
171712,0.1
171716,0.1
171730,0.115
171748,0.13
171757,0.135
171767,0.13
171768,0.3
171771,0.11
171775,0.0725
171778,0.24
171780,0.2225
171781,0.075
171785,0.1225
171786,0.195
171789,0.085
171802,0.1075
171803,0.12
171812,0.145
171862,0.1125
